00.260097,0.969962,0.969962,0.976379,1.083627,1.113272,1.299528,1.299528,1.361018,1.410024,1.505387,1.571162,1.571162,1.713754,1.976289,2.299215,2.299215,2.331162,2.546072,2.554118,2.820450,2.840920,2.840920,3.047182,3.047182,3.106639
00.261108,0.968077,0.968077,0.974255,1.082053,1.108750,1.302666,1.302666,1.361942,1.414182,1.507498,1.572548,1.572548,1.716387,1.981440,2.294665,2.294665,2.325741,2.546755,2.551163,2.818355,2.842040,2.842040,3.048775,3.048775,3.113002
00.262136,0.966204,0.966204,0.972143,1.080432,1.104273,1.305805,1.305805,1.362881,1.418361,1.509629,1.573963,1.573963,1.718992,1.986658,2.290123,2.290123,2.320336,2.547446,2.548186,2.816211,2.843148,2.843148,3.049869,3.049869,3.119312
00.263180,0.964344,0.964344,0.970041,1.078747,1.099860,1.308945,1.308945,1.363833,1.422562,1.511779,1.575407,1.575407,1.721571,1.991940,2.285589,2.285589,2.314948,2.545187,2.548145,2.814017,2.844246,2.844246,3.050417,3.050417,3.125566
00.264241,0.962498,0.962498,0.967951,1.076971,1.095539,1.312085,1.312085,1.364800,1.426785,1.513949,1.576880,1.576880,1.724123,1.997287,2.281065,2.281065,2.309577,2.542167,2.548853,2.811774,2.845334,2.845334,3.050377,3.050377,3.131756
00.265317,0.960664,0.960664,0.965872,1.075065,1.091350,1.315224,1.315224,1.365782,1.431030,1.516138,1.578382,1.578382,1.726651,2.002695,2.276551,2.276551,2.304224,2.539127,2.549568,2.809479,2.846412,2.846412,3.049720,3.049720,3.137876
00.266410,0.958843,0.958843,0.963805,1.072966,1.087356,1.318362,1.318362,1.366777,1.435295,1.518345,1.579914,1.579914,1.729155,2.008162,2.272046,2.272046,2.298887,2.536068,2.550290,2.807132,2.847478,2.847478,3.048432,3.048432,3.143921
00.267519,0.957035,0.957035,0.961750,1.070594,1.083639,1.321499,1.321499,1.367787,1.439582,1.520570,1.581476,1.581476,1.731636,2.013689,2.267553,2.267553,2.293567,2.532991,2.551020,2.804733,2.848534,2.848534,3.046516,3.046516,3.149882
00.268644,0.955240,0.955240,0.959708,1.067859,1.080288,1.324634,1.324634,1.368811,1.443890,1.522813,1.583068,1.583068,1.734096,2.019272,2.263070,2.263070,2.288265,2.529897,2.551757,2.802282,2.849578,2.849578,3.043991,3.043991,3.155752
00.269785,0.953458,0.953458,0.957677,1.064712,1.077355,1.327767,1.327767,1.369849,1.448218,1.525073,1.584691,1.584691,1.736535,2.024910,2.258598,2.258598,2.282980,2.526786,2.552500,2.799777,2.850608,2.850608,3.040892,3.040892,3.160111
